id,name,parsecs_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink
1493,TOI-206 b,47.7465,2.24 Earths,14.938,2022,https://science.nasa.gov/exoplanet-catalog/toi-206-b/
1494,TOI-1860 b,45.864,2.27 Earths,8.4,2022,https://science.nasa.gov/exoplanet-catalog/toi-1860-b/
1495,TOI-1693 b,30.7947,2.57 Earths,12.962,2022,https://science.nasa.gov/exoplanet-catalog/toi-1693-b/
1496,TOI-1442 b,41.1659,1.71 Earths,15.39,2022,https://science.nasa.gov/exoplanet-catalog/toi-1442-b/
1497,TOI-1411 b,32.4778,2 Earths,10.51,2022,https://science.nasa.gov/exoplanet-catalog/toi-1411-b/
1498,TOI-1075 b,61.4592,9.95 Earths,12.615,2022,https://science.nasa.gov/exoplanet-catalog/toi-1075-b/
1499,Kepler-1972 c,287.339,2.11 Earths,11.23,2022,https://science.nasa.gov/exoplanet-catalog/kepler-1972-c/
1500,Kepler-1972 b,287.339,2.02 Earths,11.23,2022,https://science.nasa.gov/exoplanet-catalog/kepler-1972-b/
1501,TOI-4329 b,717.128,0.45 Jupiters,12.724,2022,https://science.nasa.gov/exoplanet-catalog/toi-4329-b/
1502,TOI-2669 b,393.443,0.61 Jupiters,10.916,2022,https://science.nasa.gov/exoplanet-catalog/toi-2669-b/
1503,TOI-2337 b,536.046,1.6 Jupiters,12.524,2022,https://science.nasa.gov/exoplanet-catalog/toi-2337-b/
1504,TOI-1268 b,109.557,0.30330832 Jupiters,10.92,2022,https://science.nasa.gov/exoplanet-catalog/toi-1268-b/
1505,TOI-2184 b,788.317,0.65 Jupiters,12.254,2022,https://science.nasa.gov/exoplanet-catalog/toi-2184-b/
1506,TOI-1064 c,68.0726,2.5 Earths,10.938,2022,https://science.nasa.gov/exoplanet-catalog/toi-1064-c/
1507,TOI-1064 b,68.0726,13.5 Earths,10.938,2022,https://science.nasa.gov/exoplanet-catalog/toi-1064-b/
1508,HD 69123 b,75.116,3.09 Jupiters,5.77,2022,https://science.nasa.gov/exoplanet-catalog/hd-69123-b/
1509,HD 64121 b,129.966,2.56 Jupiters,7.43,2022,https://science.nasa.gov/exoplanet-catalog/hd-64121-b/
1510,HD 22532 b,161.183,2.12 Jupiters,7.85,2022,https://science.nasa.gov/exoplanet-catalog/hd-22532-b/
1511,b Centauri AB b,98.0935,10.9 Jupiters,4.01,2021,https://science.nasa.gov/exoplanet-catalog/b-centauri-ab-b/
1512,OGLE-2018-BLG-0532L b,773,6.228 Earths,Unknown,2020,https://science.nasa.gov/exoplanet-catalog/ogle-2018-blg-0532l-b/
1513,OGLE-2018-BLG-0383L b,7700,6.4 Earths,Unknown,2022,https://science.nasa.gov/exoplanet-catalog/ogle-2018-blg-0383l-b/
1514,LTT 1445 A c,6.86929,1.54 Earths,10.59,2022,https://science.nasa.gov/exoplanet-catalog/ltt-1445-a-c/
1515,KMT-2021-BLG-0322L b,6600,6.4 Jupiters,Unknown,2021,https://science.nasa.gov/exoplanet-catalog/kmt-2021-blg-0322l-b/
1516,Upsilon Leonis b,52.5973,0.51 Jupiters,4.3049,2021,https://science.nasa.gov/exoplanet-catalog/upsilon-leonis-b/
1517,TOI-2180 b,116.685,2.755 Jupiters,9.162,2022,https://science.nasa.gov/exoplanet-catalog/toi-2180-b/
1518,OGLE-2019-BLG-0960L b,980,2.5 Earths,Unknown,2021,https://science.nasa.gov/exoplanet-catalog/ogle-2019-blg-0960l-b/
1519,KOI-4777.01,172.245,0.3121181 Jupiters,16.413,2022,https://science.nasa.gov/exoplanet-catalog/koi-477701/
1520,Kepler-1708 b,1666.69,4.6 Jupiters,15.823,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1708-b/
1521,Kepler-1705 c,1633.49,5.42 Earths,15.8,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1705-c/
1522,Kepler-1705 b,1633.49,4.47 Earths,15.8,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1705-b/
1523,HIP 86221 b,29.4898,0.71 Jupiters,9.25,2021,https://science.nasa.gov/exoplanet-catalog/hip-86221-b/
1524,HIP 5763 b,31.9043,0.51 Jupiters,9.82,2021,https://science.nasa.gov/exoplanet-catalog/hip-5763-b/
1525,HIP 34222 b,22.8386,0.83 Jupiters,10.14,2021,https://science.nasa.gov/exoplanet-catalog/hip-34222-b/
1526,HD 99283 b,111.093,0.97 Jupiters,5.72916,2021,https://science.nasa.gov/exoplanet-catalog/hd-99283-b/
1527,HD 79181 b,103.335,0.64 Jupiters,5.72,2021,https://science.nasa.gov/exoplanet-catalog/hd-79181-b/
1528,HD 360 b,111.542,0.75 Jupiters,5.986,2021,https://science.nasa.gov/exoplanet-catalog/hd-360-b/
1529,HD 219139 b,104.935,0.78 Jupiters,5.84863,2021,https://science.nasa.gov/exoplanet-catalog/hd-219139-b/
1530,HD 161178 b,107.188,0.57 Jupiters,5.88375,2021,https://science.nasa.gov/exoplanet-catalog/hd-161178-b/
1531,HD 10975 b,116.506,0.45 Jupiters,5.94188,2021,https://science.nasa.gov/exoplanet-catalog/hd-10975-b/
1532,Gamma Piscium b,41.3107,1.34 Jupiters,3.69252,2021,https://science.nasa.gov/exoplanet-catalog/gamma-piscium-b/
1533,BD+60 1417 b,44.9543,15 Jupiters,9.374,2021,https://science.nasa.gov/exoplanet-catalog/bd60-1417-b/
1534,TOI-2109 b,262.041,5.02 Jupiters,10.217,2021,https://science.nasa.gov/exoplanet-catalog/toi-2109-b/
1535,TOI-1842 b,223.465,0.28128386 Jupiters,9.815,2021,https://science.nasa.gov/exoplanet-catalog/toi-1842-b/
1536,HATS-77 b,436.176,1.374 Jupiters,16.195,2021,https://science.nasa.gov/exoplanet-catalog/hats-77-b/
1537,HATS-76 b,385.689,2.629 Jupiters,16.68,2021,https://science.nasa.gov/exoplanet-catalog/hats-76-b/
1538,HATS-75 b,194.964,0.491 Jupiters,15.689,2021,https://science.nasa.gov/exoplanet-catalog/hats-75-b/
1539,HATS-74 A b,299.389,1.46 Jupiters,17.26,2021,https://science.nasa.gov/exoplanet-catalog/hats-74-a-b/
1540,Kepler-633 c,680.54,5.89 Earths,13.812,2021,https://science.nasa.gov/exoplanet-catalog/kepler-633-c/
1541,Kepler-281 d,1745.45,2.05771412 Jupiters,15.931,2021,https://science.nasa.gov/exoplanet-catalog/kepler-281-d/
1542,Kepler-1940 b,798.595,3.01 Earths,15.674,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1940-b/
1543,Kepler-1938 b,421.152,4 Earths,15.246,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1938-b/
1544,Kepler-1934 b,428.514,0.702 Earths,12.874,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1934-b/
1545,Kepler-1907 c,292.111,1.63 Earths,13.989,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1907-c/
1546,Kepler-1893 b,1050.72,3.55 Earths,15.152,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1893-b/
1547,Kepler-1889 b,1395.13,8.98 Earths,15.715,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1889-b/
1548,Kepler-1887 b,1366.18,8.88 Earths,15.955,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1887-b/
1549,Kepler-1869 b,113.025,1.46 Earths,10.31,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1869-b/
1550,Kepler-1841 b,631.7,2.82 Earths,14.855,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1841-b/
1551,Kepler-1831 b,1053.49,4.54 Earths,15.158,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1831-b/
1552,Kepler-1822 b,897.597,7.5 Earths,15.804,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1822-b/
1553,Kepler-1796 b,825.883,8 Earths,14.493,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1796-b/
1554,Kepler-1794 b,561.229,3.87 Earths,15.497,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1794-b/
1555,Kepler-1743 b,538.807,3.18 Earths,12.062,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1743-b/
1556,Kepler-1720 b,629.445,10.4 Earths,14.822,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1720-b/
1557,Kepler-1693 c,760.065,0.894 Earths,14.857,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1693-c/
1558,Kepler-1669 c,543.444,4.27 Earths,16.473,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1669-c/
1559,Kepler-394 d,1058.72,2.86 Earths,14.948,2021,https://science.nasa.gov/exoplanet-catalog/kepler-394-d/
1560,Kepler-1953 b,605.631,2.2 Earths,15.936,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1953-b/
1561,Kepler-1925 b,1771.31,9.28 Earths,15.382,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1925-b/
1562,Kepler-1920 b,885.913,9.03 Earths,14.392,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1920-b/
1563,Kepler-1911 b,269.912,1.01 Earths,12.245,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1911-b/
1564,Kepler-1896 b,1732.91,9.8 Earths,15.844,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1896-b/
1565,Kepler-1890 b,529.596,0.587 Earths,12.916,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1890-b/
1566,Kepler-1867 b,680.583,1.65 Earths,13.549,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1867-b/
1567,Kepler-1854 b,423.348,7.21 Earths,14.381,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1854-b/
1568,Kepler-1851 b,1589.81,14.5 Earths,15.699,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1851-b/
1569,Kepler-1820 b,1425.39,9.9 Earths,15.759,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1820-b/
1570,Kepler-1814 b,726.346,6.21 Earths,15.814,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1814-b/
1571,Kepler-1804 b,434.456,3.18 Earths,14.679,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1804-b/
1572,Kepler-1792 b,601.029,6.89 Earths,15.566,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1792-b/
1573,Kepler-1788 b,560.445,6.25 Earths,15.484,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1788-b/
1574,Kepler-1773 b,681.255,12.1 Earths,13.085,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1773-b/
1575,Kepler-1764 b,1542.48,18.8 Earths,14.91,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1764-b/
1576,Kepler-1760 b,1466.8982822063,5.86 Earths,14.472,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1760-b/
1577,Kepler-1756 b,2625.4273189937,2.77 Earths,15.736,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1756-b/
1578,Kepler-1754 b,718.945,6.53 Earths,16.007,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1754-b/
1579,Kepler-1746 b,979.541,0.186 Jupiters,13.572,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1746-b/
1580,Kepler-1745 b,996.105,4.38 Earths,14.854,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1745-b/
1581,Kepler-1734 b,1482.83,9.74 Earths,15.598,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1734-b/
1582,Kepler-1731 b,169.948,8.92 Earths,12.742,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1731-b/
1583,Kepler-1728 b,651.783,9.04 Earths,15.279,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1728-b/
1584,Kepler-1722 b,772.283,8.58 Earths,14.997,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1722-b/
1585,Kepler-1711 b,590.268,4.36 Earths,13.298,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1711-b/
1586,Kepler-1130 c,249.343,0.422 Earths,12.509,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1130-c/
1587,Kepler-529 d,799.008,8.22 Earths,13.779,2021,https://science.nasa.gov/exoplanet-catalog/kepler-529-d/
1588,Kepler-511 c,651.999,16.5 Earths,12.711,2021,https://science.nasa.gov/exoplanet-catalog/kepler-511-c/
1589,Kepler-381 d,267.323,1.23 Earths,10.47,2021,https://science.nasa.gov/exoplanet-catalog/kepler-381-d/
1590,Kepler-1957 b,460.899,0.79 Earths,15.13,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1957-b/
1591,Kepler-1932 b,713.733,2.91 Earths,15.286,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1932-b/
1592,Kepler-1915 b,1514.66,10.4 Earths,16.261,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1915-b/
1593,Kepler-1901 b,1028.37,2.77 Earths,15.097,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1901-b/
1594,Kepler-1898 b,360.921,0.76 Earths,13.387,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1898-b/
1595,Kepler-1873 b,820.957,3.28 Earths,15.889,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1873-b/
1596,Kepler-1872 b,840.182,6.28 Earths,15.966,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1872-b/
1597,Kepler-1855 b,3830.0108122645,1.96 Earths,16.556,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1855-b/
1598,Kepler-1849 b,631.884,6.29 Earths,15.997,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1849-b/
1599,Kepler-1838 b,451.242,3.4 Earths,11.443,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1838-b/
1600,Kepler-1837 b,1229.18,4.92 Earths,15.48,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1837-b/
1601,Kepler-1806 b,978.066,6.15 Earths,16.173,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1806-b/
1602,Kepler-1791 b,602.218,9.91 Earths,13.529,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1791-b/
1603,Kepler-1790 b,1070.17,10 Earths,14.179,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1790-b/
1604,Kepler-1771 b,565.752,15.5 Earths,13.802,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1771-b/
1605,Kepler-1765 b,764.456,6.78 Earths,15.04,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1765-b/
1606,Kepler-1755 b,982.383,29.4 Earths,14.544,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1755-b/
1607,Kepler-1752 b,962.888,18.7 Earths,16.0249,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1752-b/
1608,Kepler-1739 b,783.666,6.48 Earths,14.899,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1739-b/
1609,Kepler-1729 b,576.181,14.4 Earths,15.676,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1729-b/
1610,Kepler-1714 b,409.46,10.7 Earths,11.041,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1714-b/
1611,Kepler-913 c,991.618,14.2 Earths,15.522,2021,https://science.nasa.gov/exoplanet-catalog/kepler-913-c/
1612,Kepler-799 c,1509.084,8.15 Earths,15.166,2021,https://science.nasa.gov/exoplanet-catalog/kepler-799-c/
1613,Kepler-324 e,501.574,0.73943674 Jupiters,14.222,2021,https://science.nasa.gov/exoplanet-catalog/kepler-324-e/
1614,Kepler-1937 b,905.069,9.39 Earths,14.163,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1937-b/
1615,Kepler-1935 b,904.702,6.82 Earths,14.522,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1935-b/
1616,Kepler-1924 b,1910.77,7.53 Earths,15.084,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1924-b/
1617,Kepler-1895 b,984.187,5.14 Earths,15.787,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1895-b/
1618,Kepler-1891 b,596.24,2.93 Earths,14.412,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1891-b/
1619,Kepler-1879 b,627.171,4.92 Earths,12.825,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1879-b/
1620,Kepler-1876 b,259.935,2.4 Earths,10.793,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1876-b/
1621,Kepler-1875 b,1660.45,10.5 Earths,15.201,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1875-b/
1622,Kepler-1859 b,1331.25,3.13 Earths,15.178,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1859-b/
1623,Kepler-1852 b,772.481,4.22 Earths,15.726,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1852-b/
1624,Kepler-1847 b,1693.86,7.97 Earths,16.027,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1847-b/
1625,Kepler-1846 b,374.615,3.76 Earths,14.412,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1846-b/
1626,Kepler-1826 b,336.952,2.78 Earths,16.83,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1826-b/
1627,Kepler-1813 b,2510.7299313735,2.58 Earths,15.639,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1813-b/
1628,Kepler-1808 b,1022.01,9.4 Earths,15.424,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1808-b/
1629,Kepler-1785 b,745.74,7.77 Earths,14.245,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1785-b/
1630,Kepler-1779 b,908.501,9.44 Earths,15.132,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1779-b/
1631,Kepler-1776 b,690.336,7.33 Earths,13.68,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1776-b/
1632,Kepler-1770 b,582.942,8.45 Earths,14.418,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1770-b/
1633,Kepler-1767 b,820.506,9.34 Earths,16.206,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1767-b/
1634,Kepler-1738 b,1302.87,8.37 Earths,15.649,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1738-b/
1635,Kepler-1600 c,1030.81,4.43 Earths,16.076,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1600-c/
1636,Kepler-1315 c,480.869,4.06 Earths,15.133,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1315-c/
1637,Kepler-1090 c,858.77,10.9 Earths,15.31,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1090-c/
1638,Kepler-534 c,570.659,2.02 Earths,13.387,2021,https://science.nasa.gov/exoplanet-catalog/kepler-534-c/
1639,Kepler-1966 b,484.601,1.39 Earths,15.222,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1966-b/
1640,Kepler-1960 b,1527.56,2.26 Earths,15.181,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1960-b/
1641,Kepler-1942 b,842.492,5.13 Earths,14.91,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1942-b/
1642,Kepler-1933 b,328.007,1.76 Earths,12.81,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1933-b/
1643,Kepler-1929 b,508.201,9.65 Earths,11.788,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1929-b/
1644,Kepler-1922 b,1344.29,5.86 Earths,15.388,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1922-b/
1645,Kepler-1914 b,1621.56,8.97 Earths,15.911,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1914-b/
1646,Kepler-1900 b,1540.43,3.27 Earths,15.502,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1900-b/
1647,Kepler-1899 b,711.509,3.02 Earths,16.136,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1899-b/
1648,Kepler-1866 b,976.737,4.99 Earths,14.418,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1866-b/
1649,Kepler-1865 b,922.255,3.11 Earths,15.468,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1865-b/
1650,Kepler-1863 b,865.546,5.74 Earths,13.64,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1863-b/
1651,Kepler-1848 b,309.696,2.57 Earths,13.887,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1848-b/
1652,Kepler-1835 b,1404.38,12.2 Earths,15.615,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1835-b/
1653,Kepler-1818 b,1034.59,3.58 Earths,14.514,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1818-b/
1654,Kepler-1811 b,1390.56,14.1 Earths,15.327,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1811-b/
1655,Kepler-1809 b,409.602,2.9 Earths,14.271,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1809-b/
1656,Kepler-1807 b,1299.32,7.77 Earths,14.127,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1807-b/
1657,Kepler-1805 b,221.639,3 Earths,15.536,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1805-b/
1658,Kepler-1789 b,611.461,8.4 Earths,14.449,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1789-b/
1659,Kepler-1781 b,962.63,6.26 Earths,15.713,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1781-b/
1660,Kepler-1774 b,816.592,10.2 Earths,14.02,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1774-b/
1661,Kepler-1768 b,632.766,5.62 Earths,13.565,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1768-b/
1662,Kepler-1751 b,1291.47,3.98 Earths,15.455,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1751-b/
1663,Kepler-1727 b,894.187,10.2 Earths,15.751,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1727-b/
1664,Kepler-1311 d,866.331,0.212 Jupiters,13.528,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1311-d/
1665,Kepler-1073 d,809.897,2.82 Earths,14.749,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1073-d/
1666,Kepler-495 c,658.924,1.98 Earths,14.942,2021,https://science.nasa.gov/exoplanet-catalog/kepler-495-c/
1667,Kepler-487 d,872.343,8.12 Earths,14.882,2021,https://science.nasa.gov/exoplanet-catalog/kepler-487-d/
1668,Kepler-418 c,1002.53,23.7 Earths,14.824,2021,https://science.nasa.gov/exoplanet-catalog/kepler-418-c/
1669,Kepler-1964 b,3504.2896826444,3.83 Earths,16.363,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1964-b/
1670,Kepler-1951 b,1277.32,6 Earths,14.367,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1951-b/
1671,Kepler-1941 b,1494.39,7.51 Earths,14.943,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1941-b/
1672,Kepler-1923 b,990.838,4.5 Earths,14.454,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1923-b/
1673,Kepler-1918 b,1030.11,5.89 Earths,15.533,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1918-b/
1674,Kepler-1916 b,2055.82,7.35 Earths,15.779,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1916-b/
1675,Kepler-1913 b,876.3,2.92 Earths,14.814,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1913-b/
1676,Kepler-1907 b,292.111,0.589 Earths,13.989,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1907-b/
1677,Kepler-1906 b,1360.63,8.13 Earths,15.322,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1906-b/
1678,Kepler-1888 b,402.947,2.32 Earths,12.099,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1888-b/
1679,Kepler-1884 b,1443.09,3.95 Earths,15.433,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1884-b/
1680,Kepler-1883 b,1377.61,10.6 Earths,15.642,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1883-b/
1681,Kepler-1877 b,285.312,0.179 Earths,12.29,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1877-b/
1682,Kepler-1874 b,408.007,5.52 Earths,15.434,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1874-b/
1683,Kepler-1856 b,848.76,3.66 Earths,15.621,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1856-b/
1684,Kepler-1853 b,562.348,2.92 Earths,15.229,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1853-b/
1685,Kepler-1844 b,1804.36,9.46 Earths,15.995,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1844-b/
1686,Kepler-1840 b,513.107,8.13 Earths,15.192,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1840-b/
1687,Kepler-1833 b,591.602,2.24 Earths,12.645,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1833-b/
1688,Kepler-1819 b,1363.19,14.5 Earths,15.489,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1819-b/
1689,Kepler-1799 b,2254.69,15.9 Earths,15.99,2021,https://science.nasa.gov/exoplanet-catalog/kepler-1799-b/
